Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,month,day,hour,minute
60,0,23.0,40.0,22,39,21,42,20,44,20,55.0,2.0,95,19,41.0,20,48,18,47.0,2,762,96,4.0,36.0,2.0,1,16,1,20
50,0,23.0,40.0,22,40,21,42,20,43,20,55.0,2.0,94,19,41.0,20,49,18,47.0,2,762,96,4.0,37.0,2.0,1,16,1,30
60,0,23.0,40.0,22,40,21,42,20,44,20,54.0,2.0,94,19,41.0,20,49,18,47.0,2,762,95,5.0,38.0,1.0,1,16,1,40
50,0,22.0,40.0,22,40,21,42,20,44,20,54.0,2.0,94,19,41.0,20,49,18,47.0,2,762,95,5.0,39.0,1.0,1,16,1,50
40,0,22.0,40.0,22,40,21,42,20,43,20,54.0,2.0,94,19,42.0,20,49,18,47.0,2,762,95,5.0,40.0,1.0,1,16,2,0
50,0,22.0,40.0,22,40,21,42,20,43,20,53.0,2.0,94,19,42.0,20,49,18,47.0,2,762,95,4.0,40.0,1.0,1,16,2,10
50,0,22.0,40.0,22,40,21,42,20,43,20,53.0,2.0,94,19,42.0,20,50,18,47.0,2,762,95,4.0,40.0,1.0,1,16,2,20
50,0,22.0,40.0,21,40,21,42,20,43,20,53.0,2.0,94,19,42.0,20,50,18,47.0,2,762,95,4.0,40.0,1.0,1,16,2,30
50,0,22.0,40.0,21,40,21,42,20,43,20,53.0,2.0,94,19,42.0,20,50,18,47.0,2,762,95,3.0,40.0,1.0,1,16,2,40
40,0,22.0,40.0,21,40,21,42,20,43,20,53.0,1.0,94,19,42.0,20,50,18,47.0,2,762,95,2.0,40.0,1.0,1,16,2,50
30,0,22.0,40.0,21,40,21,42,20,43,20,52.0,1.0,94,19,42.0,20,50,18,47.0,2,762,95,2.0,40.0,1.0,1,16,3,0
30,0,22.0,40.0,21,40,21,42,20,43,19,52.0,1.0,94,19,42.0,20,50,18,47.0,1,762,95,2.0,37.0,1.0,1,16,3,10
40,0,22.0,40.0,21,40,21,42,20,43,19,52.0,1.0,94,19,42.0,20,50,18,47.0,1,762,96,2.0,34.0,1.0,1,16,3,20
50,0,22.0,40.0,21,40,21,42,20,43,19,52.0,1.0,95,19,42.0,20,50,18,47.0,1,762,96,2.0,32.0,0.0,1,16,3,30
50,0,22.0,40.0,21,40,20,42,20,43,19,52.0,0.0,95,19,42.0,20,50,18,47.0,1,762,96,2.0,29.0,0.0,1,16,3,40
50,0,22.0,40.0,21,40,20,42,20,43,19,52.0,0.0,55,19,42.0,20,49,18,47.0,1,762,97,2.0,26.0,0.0,1,16,3,50
50,0,22.0,40.0,21,40,20,42,20,43,19,52.0,0.0,95,19,42.0,20,49,18,47.0,1,762,97,2.0,23.0,0.0,1,16,4,0
60,0,22.0,40.0,21,40,20,42,20,43,19,51.0,-1.0,95,19,42.0,20,49,18,47.0,1,762,97,2.0,22.0,0.0,1,16,4,10
50,0,22.0,40.0,21,40,20,42,20,43,19,51.0,-1.0,95,19,42.0,20,49,18,47.0,1,762,97,2.0,22.0,0.0,1,16,4,20
50,0,22.0,40.0,21,40,20,42,20,43,19,51.0,-1.0,95,19,42.0,20,49,19,47.0,1,762,96,2.0,22.0,0.0,1,16,4,30
40,0,22.0,40.0,21,40,20,42,20,43,19,51.0,0.0,95,19,42.0,20,49,18,47.0,7,762,96,3.0,21.0,0.0,1,16,4,40
50,0,22.0,40.0,21,40,20,42,20,43,19,51.0,0.0,95,19,42.0,20,49,18,47.0,1,763,96,3.0,20.0,0.0,1,16,4,50
50,0,22.0,40.0,21,40,20,42,20,43,19,51.0,0.0,95,19,42.0,20,49,18,47.0,1,763,96,3.0,20.0,0.0,1,16,5,0
50,0,22.0,40.0,21,40,20,42,20,43,19,51.0,-1.0,95,19,42.0,20,49,18,47.0,1,763,96,3.0,20.0,0.0,1,16,5,10
50,0,22.0,40.0,21,40,20,42,20,43,19,51.0,-1.0,95,19,42.0,20,49,18,47.0,1,762,96,3.0,20.0,0.0,1,16,5,20
30,0,22.0,40.0,21,40,20,42,20,43,19,51.0,-1.0,95,19,42.0,20,49,18,47.0,1,762,96,3.0,20.0,0.0,1,16,5,30
30,0,22.0,40.0,21,40,21,42,20,43,19,51.0,0.0,95,19,42.0,20,49,18,47.0,1,762,96,3.0,20.0,0.0,1,16,5,40
30,0,22.0,40.0,21,40,21,42,20,43,19,51.0,0.0,95,19,42.0,20,49,18,47.0,1,762,96,3.0,20.0,0.0,1,16,5,50
70,0,23.0,39.0,22,38,22,42,22,41,19,52.0,1.0,96,20,38.0,22,43,18,40.0,1,764,93,3.0,29.0,0.0,1,16,11,0
70,0,23.0,39.0,22,38,22,42,22,41,19,52.0,1.0,96,20,38.0,22,44,18,41.0,1,764,94,3.0,28.0,0.0,1,16,11,10
70,0,23.0,39.0,22,38,22,42,22,41,19,52.0,1.0,96,20,39.0,22,44,18,41.0,1,764,94,3.0,26.0,0.0,1,16,11,20
60,0,23.0,39.0,22,38,22,42,21,41,19,52.0,1.0,96,20,39.0,22,45,18,41.0,1,764,94,2.0,24.0,0.0,1,16,11,30
30,0,23.0,39.0,22,38,22,42,21,41,19,53.0,0.0,96,20,39.0,22,45,18,41.0,1,764,95,2.0,23.0,0.0,1,16,11,40
30,0,23.0,39.0,22,38,22,42,21,41,19,53.0,0.0,96,20,39.0,22,46,18,41.0,1,764,96,2.0,22.0,0.0,1,16,11,50
30,0,22.0,39.0,22,38,21,42,21,41,19,53.0,0.0,96,20,39.0,21,46,18,42.0,0,764,96,2.0,20.0,0.0,1,17,0,0
40,0,22.0,39.0,22,38,21,42,21,41,19,53.0,0.0,96,20,39.0,21,46,18,42.0,7,764,96,2.0,28.0,0.0,1,17,0,10
50,0,22.0,39.0,21,38,21,42,21,41,19,53.0,0.0,96,20,39.0,21,46,18,42.0,1,764,96,2.0,35.0,0.0,1,17,0,20
60,0,22.0,39.0,21,38,21,42,21,41,19,53.0,0.0,96,20,39.0,21,47,18,42.0,1,764,96,2.0,42.0,0.0,1,17,0,30
50,0,22.0,39.0,21,38,21,42,21,41,19,53.0,1.0,96,20,39.0,21,47,18,43.0,1,764,96,3.0,50.0,0.0,1,17,0,40
50,0,22.0,40.0,21,38,21,42,21,41,19,53.0,0.0,96,20,40.0,21,47,18,43.0,1,764,96,3.0,58.0,0.0,1,17,0,50
50,0,22.0,40.0,21,38,21,42,21,41,19,53.0,0.0,96,20,40.0,21,47,18,43.0,1,764,84,3.0,65.0,0.0,1,17,1,0
50,0,22.0,40.0,21,38,21,42,21,41,18,53.0,0.0,96,20,40.0,21,47,18,43.0,1,765,96,3.0,58.0,0.0,1,17,1,10
50,0,22.0,40.0,21,38,21,42,21,41,18,54.0,0.0,96,20,40.0,21,47,18,43.0,1,765,95,3.0,51.0,0.0,1,17,1,20
50,0,22.0,40.0,21,38,21,42,21,41,18,54.0,0.0,96,20,40.0,21,47,18,44.0,1,765,94,3.0,44.0,0.0,1,17,1,30
50,0,22.0,40.0,21,38,21,42,21,42,18,54.0,0.0,96,20,40.0,21,47,18,44.0,1,765,94,3.0,37.0,0.0,1,17,1,40
60,0,22.0,40.0,21,38,21,42,20,42,18,54.0,1.0,97,20,40.0,21,48,18,44.0,1,765,94,3.0,30.0,0.0,1,17,1,50
50,0,22.0,40.0,21,38,21,43,20,42,18,54.0,1.0,96,20,40.0,21,48,18,44.0,1,765,93,3.0,23.0,0.0,1,17,2,0
60,0,22.0,40.0,21,38,21,43,20,42,18,54.0,1.0,96,20,41.0,21,48,18,44.0,1,765,94,3.0,24.0,0.0,1,17,2,10
50,0,22.0,40.0,21,39,21,42,20,42,18,54.0,1.0,96,20,41.0,21,48,18,44.0,1,765,95,3.0,24.0,0.0,1,17,2,20
40,0,22.0,40.0,21,39,21,43,20,42,18,54.0,1.0,96,20,41.0,21,48,18,44.0,1,765,96,4.0,24.0,0.0,1,17,2,30
30,0,22.0,40.0,21,39,21,43,20,42,18,54.0,1.0,96,20,41.0,21,48,18,44.0,1,765,96,4.0,25.0,0.0,1,17,2,40
30,0,22.0,40.0,21,39,21,43,20,42,18,54.0,1.0,96,20,41.0,21,48,18,45.0,0,765,97,4.0,26.0,0.0,1,17,2,50
30,0,22.0,40.0,21,39,21,43,20,42,18,54.0,1.0,96,20,41.0,21,49,18,45.0,0,764,98,4.0,26.0,0.0,1,17,3,0
60,0,22.0,40.0,21,39,21,43,20,42,18,54.0,1.0,96,20,41.0,21,49,18,45.0,0,764,98,4.0,28.0,0.0,1,17,3,10
50,0,22.0,40.0,21,39,21,43,20,42,18,54.0,1.0,96,20,41.0,21,49,18,45.0,0,764,98,3.0,31.0,0.0,1,17,3,20
60,0,22.0,40.0,21,39,21,43,20,42,18,54.0,1.0,96,20,41.0,21,49,18,45.0,0,764,98,3.0,33.0,0.0,1,17,3,30
50,0,22.0,40.0,21,39,21,43,20,42,18,54.0,1.0,96,20,41.0,21,49,18,45.0,1,764,97,3.0,35.0,0.0,1,17,3,40
50,0,22.0,40.0,21,39,21,43,20,42,18,54.0,1.0,96,20,41.0,21,49,18,45.0,1,764,97,2.0,38.0,0.0,1,17,3,50
50,0,21.0,40.0,21,39,21,43,20,42,18,54.0,1.0,96,20,41.0,21,50,18,45.0,1,764,97,2.0,40.0,0.0,1,17,4,0
40,0,21.0,40.0,21,39,21,43,20,42,18,54.0,1.0,96,20,41.0,21,50,18,45.0,1,764,97,2.0,40.0,0.0,1,17,4,10
60,0,21.0,40.0,20,39,21,43,20,42,18,54.0,1.0,96,20,41.0,21,50,18,45.0,1,764,97,2.0,40.0,0.0,1,17,4,20
50,0,21.0,40.0,20,39,21,43,20,42,18,54.0,1.0,96,20,41.0,21,50,18,45.0,1,764,96,2.0,40.0,0.0,1,17,4,30
60,0,21.0,40.0,20,39,21,43,20,42,18,54.0,1.0,96,20,41.0,21,50,18,45.0,1,764,96,3.0,40.0,0.0,1,17,4,40
50,0,21.0,40.0,20,39,21,43,20,42,18,54.0,1.0,96,20,41.0,21,50,18,46.0,1,764,96,3.0,40.0,0.0,1,17,4,50
50,0,21.0,40.0,20,39,21,43,20,42,18,54.0,1.0,96,20,41.0,21,50,18,46.0,0,764,96,3.0,40.0,0.0,1,17,5,0
40,0,21.0,40.0,20,39,21,43,20,42,18,54.0,1.0,96,20,41.0,21,50,18,46.0,0,764,96,3.0,38.0,0.0,1,17,5,10
50,0,21.0,40.0,20,39,21,43,20,42,18,54.0,1.0,96,20,41.0,21,50,18,46.0,0,764,96,3.0,36.0,0.0,1,17,5,20
50,0,21.0,40.0,20,39,21,43,20,42,18,54.0,1.0,96,19,41.0,21,50,18,46.0,0,764,96,3.0,34.0,0.0,1,17,5,30
30,0,21.0,40.0,20,39,21,43,20,42,18,54.0,1.0,96,19,41.0,21,50,18,46.0,0,764,97,3.0,32.0,0.0,1,17,5,40
40,0,21.0,40.0,20,39,21,43,20,42,18,54.0,1.0,96,19,41.0,21,50,18,46.0,0,764,97,3.0,30.0,0.0,1,17,5,50
70,0,22.0,40.0,21,40,20,40,21,40,20,64.5,-4.0,89,20,36.0,22,42,18,38.0,-2,764,83,2.0,29.0,-5.0,1,17,11,0
50,0,22.0,40.0,21,40,20,40,21,40,20,64.5,-5.0,89,20,36.0,22,43,18,38.0,-2,764,84,2.0,28.0,-5.0,1,17,11,10
70,0,22.0,40.0,20,40,20,40,21,40,20,64.5,-5.0,88,20,36.0,22,43,18,38.0,-2,764,84,2.0,28.0,-5.0,1,17,11,20
60,0,22.0,40.0,20,40,20,40,21,40,20,64.5,-5.0,88,20,36.0,22,43,18,38.0,-3,764,84,2.0,27.0,-5.0,1,17,11,30
70,0,22.0,40.0,20,40,20,40,21,40,20,64.5,-5.0,89,20,36.0,22,44,18,38.0,-3,764,85,2.0,26.0,-5.0,1,17,11,40
60,0,22.0,40.0,20,40,20,40,21,40,20,64.5,-5.0,89,20,36.0,22,44,18,38.0,-3,764,86,2.0,26.0,-5.0,1,17,11,50
60,0,22.0,40.0,20,40,20,40,21,40,20,64.5,-5.0,89,20,37.0,22,44,18,38.0,-3,764,86,2.0,25.0,-5.0,1,18,0,0
50,0,22.0,40.0,20,40,20,40,21,40,19,64.5,-5.0,89,20,37.0,22,45,18,38.0,-3,764,86,2.0,26.0,-5.0,1,18,0,10
40,0,22.0,40.0,20,40,20,40,21,40,19,64.5,-5.0,89,20,37.0,22,45,18,38.0,-3,763,86,2.0,26.0,-5.0,1,18,0,20
30,0,22.0,40.0,20,40,20,40,21,40,19,64.5,-4.0,89,20,37.0,22,46,18,38.0,-3,763,86,2.0,26.0,-5.0,1,18,0,30
50,0,22.0,40.0,20,40,20,40,21,40,19,64.5,-5.0,88,20,37.0,22,45,18,39.0,-3,763,86,2.0,28.0,-5.0,1,18,0,50
50,0,22.0,41.0,20,40,20,40,21,40,19,64.0,-5.0,88,20,37.0,22,45,18,39.0,-3,763,84,2.0,28.0,-5.0,1,18,1,0
40,0,21.0,41.0,20,40,20,40,21,39,19,64.0,-5.0,88,20,37.0,21,45,18,39.0,-3,763,86,2.0,27.0,-5.0,1,18,1,10
50,0,21.0,41.0,20,40,20,40,21,39,19,64.0,-5.0,88,20,37.0,21,46,18,39.0,-4,763,87,2.0,26.0,-5.0,1,18,1,20
40,0,21.0,41.0,20,40,20,40,21,39,19,63.0,-5.0,87,20,37.0,21,46,18,39.0,-4,763,88,2.0,26.0,-5.0,1,18,1,30
40,0,21.0,41.0,20,40,20,40,21,39,19,63.0,-5.0,88,20,37.0,21,46,18,39.0,-4,763,88,2.0,25.0,-5.0,1,18,1,40
40,0,21.0,41.0,20,40,20,40,21,39,19,63.0,-5.0,87,20,37.0,21,46,18,39.0,-4,763,88,2.0,24.0,-5.0,1,18,1,50
60,0,21.0,41.0,20,40,20,40,21,39,19,63.0,-5.0,87,20,38.0,22,47,18,40.0,-4,762,89,2.0,23.0,-6.0,1,18,2,0
50,0,21.0,41.0,20,40,20,40,21,39,19,63.0,-5.0,87,20,38.0,21,47,18,40.0,-4,762,89,2.0,23.0,-6.0,1,18,2,10
50,0,21.0,41.0,19,40,20,40,20,39,19,62.0,-5.0,88,20,38.0,21,47,18,40.0,-4,762,88,2.0,24.0,-6.0,1,18,2,20
40,0,21.0,41.0,19,40,20,40,20,39,19,62.0,-5.0,88,20,38.0,21,47,18,40.0,-4,762,88,2.0,24.0,-6.0,1,18,2,30
40,0,21.0,41.0,19,40,20,40,20,38,19,62.0,-5.0,88,20,38.0,21,47,18,40.0,-4,762,88,2.0,24.0,-6.0,1,18,2,40
20,0,21.0,41.0,19,40,20,40,20,38,19,62.0,-5.0,87,20,38.0,21,47,18,40.0,-4,762,87,2.0,25.0,-6.0,1,18,2,50
30,0,21.0,41.0,19,40,20,40,20,38,19,62.0,-5.0,88,20,38.0,21,47,18,40.0,-4,762,87,2.0,25.0,-6.0,1,18,3,0
20,0,21.0,41.0,19,40,20,40,20,38,19,61.0,-5.0,88,20,38.0,21,47,18,40.0,-4,762,87,2.0,25.0,-6.0,1,18,3,10
50,0,21.0,41.0,19,40,20,40,20,38,19,61.0,-5.0,87,20,37.0,21,47,18,40.0,-4,762,87,2.0,26.0,-6.0,1,18,3,20
60,0,21.0,41.0,19,40,20,40,20,38,19,61.0,-5.0,87,20,37.0,21,47,18,40.0,-4,762,86,2.0,26.0,-6.0,1,18,3,30
40,0,21.0,41.0,19,40,20,40,20,38,19,61.0,-5.0,87,20,37.0,21,48,18,40.0,-4,762,86,3.0,26.0,-6.0,1,18,3,40
50,0,21.0,41.0,19,40,20,40,20,38,19,61.0,-5.0,87,20,37.0,21,48,18,41.0,-4,761,86,3.0,27.0,-6.0,1,18,3,50
40,0,21.0,41.0,19,40,20,40,20,38,19,61.0,-6.0,86,20,38.0,21,48,18,41.0,-4,761,86,3.0,27.0,-6.0,1,18,4,0
40,0,21.0,41.0,19,40,20,40,20,38,19,61.0,-6.0,86,20,38.0,21,48,18,41.0,-4,761,86,3.0,27.0,-6.0,1,18,4,10
50,0,21.0,41.0,19,40,20,40,20,38,19,60.0,-6.0,86,20,38.0,21,48,18,41.0,-4,761,85,3.0,27.0,-6.0,1,18,4,20
50,0,21.0,41.0,19,40,20,40,20,38,18,60.0,-5.0,86,20,38.0,21,48,18,41.0,-4,761,85,3.0,27.0,-6.0,1,18,4,30
40,0,20.0,41.0,19,40,20,40,20,38,18,60.0,-5.0,87,20,38.0,21,47,18,41.0,-4,761,85,3.0,27.0,-6.0,1,18,4,40
50,0,20.0,41.0,19,40,20,40,20,38,18,60.0,-5.0,87,20,38.0,21,47,18,41.0,-4,761,84,3.0,27.0,-6.0,1,18,4,50
40,0,20.0,41.0,19,40,20,40,20,38,18,60.0,-5.0,86,20,38.0,21,47,18,41.0,-4,761,84,3.0,27.0,-6.0,1,18,5,0
50,0,20.0,41.0,19,40,20,41,20,38,18,60.0,-6.0,86,20,38.0,21,47,18,42.0,-4,761,84,3.0,26.0,-6.0,1,18,5,10
30,0,20.0,41.0,19,40,20,41,20,38,18,60.0,-6.0,86,20,38.0,21,47,18,42.0,-4,761,85,3.0,25.0,-6.0,1,18,5,20
20,0,20.0,41.0,19,40,20,41,20,38,18,60.0,-6.0,86,20,38.0,21,47,18,42.0,-4,761,86,3.0,24.0,-6.0,1,18,5,30
30,0,20.0,41.0,19,40,20,41,20,38,18,60.0,-6.0,86,20,38.0,21,47,18,42.0,-4,760,86,3.0,24.0,-6.0,1,18,5,40
30,0,20.0,41.0,19,40,20,41,20,38,18,60.0,-6.0,86,20,38.0,21,47,18,42.0,-4,760,86,3.0,23.0,-6.0,1,18,5,50
50,0,21.0,39.0,20,39,20,41,21,38,18,64.5,-5.0,83,18,33.0,20,43,17,39.0,-5,757,88,1.0,64.0,-6.5,1,18,11,10
50,0,21.0,39.0,19,39,20,41,21,38,18,64.5,-6.0,82,18,33.0,20,44,17,39.0,-5,756,88,1.0,64.0,-6.0,1,18,11,20
40,0,21.0,39.0,19,39,20,41,20,38,18,64.5,-6.0,83,18,33.0,20,44,17,39.0,-5,757,88,1.0,64.0,-6.0,1,18,11,30
30,0,20.0,39.0,19,39,20,41,20,38,18,64.5,-6.0,83,18,33.0,20,44,17,39.0,-5,757,87,1.0,65.0,-6.0,1,18,11,40
40,0,20.0,39.0,19,39,20,40,20,38,18,64.5,-6.0,83,18,33.0,20,44,17,39.0,-5,757,87,1.0,65.0,-6.0,1,18,11,50
50,0,20.0,39.0,19,39,20,40,20,38,18,64.5,-6.0,83,18,33.0,20,44,17,39.0,-4,757,87,1.0,65.0,-6.0,1,19,0,0
50,0,20.0,39.0,19,39,20,40,20,38,18,64.5,-6.0,82,18,34.0,20,44,17,39.0,-5,757,88,1.0,65.0,-6.0,1,19,0,10
50,0,20.0,39.0,19,39,20,40,20,38,18,64.5,-6.0,83,18,34.0,20,44,17,39.0,-5,757,88,1.0,65.0,-6.0,1,19,0,20
40,0,20.0,40.0,19,39,20,40,20,39,18,64.5,-6.0,84,18,34.0,20,45,17,39.0,-5,757,89,1.0,65.0,-6.0,1,19,0,30
50,0,20.0,39.0,19,39,20,40,20,39,17,64.0,-6.0,85,18,34.0,20,45,17,39.0,-5,757,90,1.0,65.0,-6.0,1,19,0,40
40,0,20.0,39.0,19,39,20,40,20,39,17,64.0,-6.0,85,18,34.0,20,45,17,39.0,-5,757,90,1.0,65.0,-6.0,1,19,0,50
50,0,20.0,39.0,19,39,20,40,20,38,17,64.0,-6.0,85,20,34.0,20,45,17,39.0,-5,757,91,1.0,65.0,-6.0,1,19,1,0
40,0,20.0,39.0,19,39,20,40,20,38,17,63.0,-6.0,85,18,34.0,20,45,17,40.0,-5,757,90,1.0,58.0,-6.0,1,19,1,10
50,0,20.0,39.0,19,39,20,40,20,38,17,63.0,-6.0,85,18,34.0,20,45,17,40.0,-4,756,90,1.0,50.0,-6.0,1,19,1,20
50,0,20.0,39.0,19,39,20,40,20,38,17,63.0,-6.0,86,18,34.0,20,45,17,40.0,-4,756,90,1.0,42.0,-6.0,1,19,1,30
40,0,20.0,39.0,19,39,20,40,20,38,17,63.0,-5.0,86,18,34.0,20,45,17,40.0,-4,756,89,1.0,35.0,-6.0,1,19,1,40
40,0,20.0,39.0,18,39,20,40,19,38,17,63.0,-5.0,86,18,34.0,20,45,17,40.0,-4,756,88,1.0,28.0,-6.0,1,19,1,50
30,0,20.0,39.0,18,39,20,40,19,38,17,63.0,-5.0,86,18,34.0,20,45,17,40.0,-4,756,88,1.0,20.0,-6.0,1,19,2,0
20,0,20.0,39.0,18,39,20,41,19,38,17,63.0,-5.0,86,18,34.0,20,45,17,40.0,-4,756,88,1.0,27.0,-6.0,1,19,2,10
20,0,20.0,39.0,18,39,20,40,19,38,17,62.0,-5.0,86,18,34.0,20,45,17,40.0,-4,756,89,1.0,35.0,-6.0,1,19,2,20
40,0,20.0,39.0,18,39,20,40,19,38,17,62.0,-5.0,86,18,34.0,20,45,17,40.0,-4,756,90,1.0,42.0,-6.0,1,19,2,30
50,0,20.0,39.0,18,39,20,40,19,38,17,62.0,-5.0,85,18,34.0,20,45,17,40.0,-4,756,90,1.0,49.0,-6.0,1,19,2,40
40,0,20.0,39.0,18,39,20,40,19,38,17,49.0,-5.0,85,18,34.0,20,46,17,40.0,-4,756,90,1.0,57.0,-6.0,1,19,2,50
50,0,20.0,39.0,18,39,20,40,19,38,17,62.0,-5.0,85,18,34.0,20,46,17,40.0,-4,756,91,1.0,64.0,-6.0,1,19,3,0
50,0,20.0,39.0,18,39,20,40,19,38,17,61.0,-5.0,86,18,34.0,20,46,17,40.0,-4,756,91,1.0,64.0,-6.0,1,19,3,10
40,0,20.0,39.0,18,39,20,40,19,38,17,61.0,-5.0,86,18,34.0,20,46,17,41.0,-4,756,90,1.0,64.0,-6.0,1,19,3,20
40,0,20.0,39.0,18,39,20,40,19,38,17,61.0,-5.0,86,18,34.0,20,45,17,41.0,-4,756,90,1.0,64.0,-6.0,1,19,3,30
50,0,19.5,39.0,18,39,20,41,19,38,17,61.0,-5.0,86,18,34.0,20,45,17,41.0,-4,756,90,1.0,64.0,-6.0,1,19,3,40
50,0,19.5,39.0,18,39,20,41,19,38,17,61.0,-5.0,87,18,34.0,20,45,17,41.0,-4,756,89,1.0,64.0,-6.0,1,19,3,50
50,0,19.5,39.0,18,39,20,41,19,38,17,61.0,-5.0,86,18,34.0,20,45,17,41.0,-4,756,89,1.0,64.0,-6.0,1,19,4,0
40,0,19.5,39.0,18,39,20,41,19,38,17,61.0,-5.0,86,18,34.0,20,45,17,41.0,-4,756,89,1.0,64.0,-6.0,1,19,4,10
50,0,19.5,39.0,18,39,20,41,19,38,17,60.0,-5.0,86,18,34.0,20,45,17,41.0,-4,756,89,1.0,64.0,-6.0,1,19,4,20
20,0,19.5,39.0,18,39,20,41,19,38,17,60.0,-5.0,86,18,34.0,20,45,17,41.0,-4,756,89,1.0,64.0,-6.0,1,19,4,30
30,0,19.5,39.0,18,39,20,41,19,38,17,60.0,-5.0,86,18,34.0,20,45,17,41.0,-4,756,89,1.0,64.0,-6.0,1,19,4,40
10,0,19.5,39.0,18,40,20,41,19,38,17,60.0,-5.0,87,18,34.0,20,45,17,41.0,-4,756,89,1.0,64.0,-6.0,1,19,4,50
40,0,19.5,39.0,18,40,20,40,19,38,17,60.0,-5.0,87,18,34.0,20,45,17,41.0,-4,756,89,1.0,64.0,-6.0,1,19,5,0
60,0,19.5,39.0,18,40,20,40,19,38,17,60.0,-5.0,85,18,34.0,20,45,17,41.0,-4,756,89,1.0,64.0,-6.0,1,19,5,10
40,0,19.5,39.0,18,40,20,40,18,38,17,60.0,-5.0,84,18,34.0,19,45,17,41.0,-4,756,90,1.0,64.0,-6.0,1,19,5,20
50,0,19.5,39.0,18,40,20,40,18,38,17,60.0,-5.0,84,18,34.0,19,45,17,42.0,-4,756,90,1.0,64.0,-6.0,1,19,5,30
40,0,19.5,39.0,18,40,20,40,18,38,17,60.0,-5.0,84,18,34.0,19,45,17,42.0,-4,756,90,1.0,63.0,-6.0,1,19,5,40
40,0,19.5,39.0,18,40,20,40,18,38,17,60.0,-5.0,84,18,34.0,19,45,17,42.0,-4,756,91,1.0,63.0,-6.0,1,19,5,50
50,0,20.0,38.0,19,39,19,39,19,37,18,62.0,-6.0,83,18,31.0,20,40,16,39.0,-4,758,91,1.0,62.0,-5.0,1,19,11,0
50,0,20.0,39.0,19,39,19,39,19,37,18,60.0,-6.0,83,18,31.0,20,41,16,39.0,-4,759,92,1.0,62.0,-5.0,1,19,11,10
50,0,20.0,39.0,19,39,19,39,19,37,18,58.0,-6.0,82,18,32.0,20,41,16,39.0,-4,759,92,1.0,61.0,-5.0,1,19,11,20
40,0,20.0,39.0,19,39,19,39,19,37,18,56.0,-6.0,82,18,32.0,20,42,16,39.0,-4,759,92,1.0,61.0,-5.0,1,19,11,30
50,0,20.0,39.0,19,39,19,39,19,37,18,55.0,-6.0,82,18,32.0,20,42,16,39.0,-4,759,93,1.0,61.0,-5.0,1,19,11,40
40,0,20.0,39.0,19,39,19,39,19,37,18,54.0,-6.0,82,18,32.0,20,43,16,39.0,-4,759,94,1.0,60.0,-5.0,1,19,11,50
40,0,20.0,39.0,19,39,19,39,18,38,18,53.0,-6.0,83,17,32.0,20,43,16,39.0,-4,759,94,1.0,60.0,-5.0,1,20,0,0
50,0,20.0,39.0,19,39,19,39,18,38,18,53.0,-6.0,85,17,32.0,20,43,16,40.0,-5,759,94,1.0,58.0,-5.0,1,20,0,10
40,0,20.0,39.0,19,39,19,39,18,38,18,52.0,-5.0,86,17,32.0,20,43,16,40.0,-5,759,94,1.0,56.0,-6.0,1,20,0,20
30,0,20.0,39.0,19,39,19,39,18,38,18,52.0,-5.0,87,17,32.0,20,44,16,40.0,-5,759,94,2.0,54.0,-6.0,1,20,0,30
30,0,20.0,39.0,19,39,19,39,18,38,18,51.0,-5.0,88,17,32.0,20,44,16,40.0,-5,759,94,2.0,53.0,-6.0,1,20,0,40
30,0,20.0,39.0,19,39,19,39,18,38,18,51.0,-5.0,89,17,32.0,20,44,16,40.0,-5,759,94,2.0,51.0,-6.0,1,20,0,50
30,0,20.0,39.0,18,39,19,39,18,38,18,51.0,-5.0,88,17,32.0,20,44,16,40.0,-5,759,94,2.0,49.0,-6.0,1,20,1,0
50,0,20.0,39.0,18,39,19,39,18,38,18,50.0,-5.0,86,17,33.0,20,44,16,40.0,-5,759,94,2.0,50.0,-6.0,1,20,1,10
40,0,20.0,39.0,18,39,19,39,18,38,18,50.0,-5.0,85,17,33.0,20,44,16,40.0,-5,759,94,2.0,50.0,-6.0,1,20,1,20
50,0,20.0,39.0,18,39,19,39,18,38,17,50.0,-5.0,84,17,33.0,20,44,16,41.0,-5,759,94,2.0,51.0,-6.0,1,20,1,30
50,0,19.5,39.0,18,39,19,39,18,38,17,50.0,-5.0,84,17,33.0,20,45,16,41.0,-5,759,93,2.0,52.0,-6.0,1,20,1,40
50,0,19.5,39.0,18,39,19,39,18,38,17,49.0,-5.0,83,17,33.0,20,45,16,41.0,-5,759,93,2.0,52.0,-6.0,1,20,1,50
40,0,19.5,39.0,18,39,19,39,18,38,17,49.0,-5.0,83,17,33.0,20,45,16,41.0,-5,759,93,2.0,53.0,-6.0,1,20,2,0
40,0,19.5,39.0,18,39,19,39,18,38,17,49.0,-6.0,82,17,33.0,20,46,16,41.0,-5,759,93,2.0,54.0,-6.0,1,20,2,10
40,0,19.5,39.0,18,39,19,39,18,38,17,49.0,-6.0,82,17,33.0,20,46,16,41.0,-5,759,93,2.0,54.0,-6.0,1,20,2,20
